fipstate,fipscty,county,state,area_office,rid,region
39,125,Paulding County, OH,Toledo Area Office,524700,5
39,127,Perry County, OH,Columbus Area Office,522500,5
39,129,Pickaway County, OH,Columbus Area Office,522500,5
39,131,Pike County, OH,Cincinnati Area Office,522000,5
39,133,Portage County, OH,Cleveland Area Office,522300,5
39,135,Preble County, OH,Cincinnati Area Office,522000,5
39,137,Putnam County, OH,Toledo Area Office,524700,5
39,139,Richland County, OH,Toledo Area Office,524700,5
39,141,Ross County, OH,Cincinnati Area Office,522000,5
39,143,Sandusky County, OH,Toledo Area Office,524700,5
39,145,Scioto County, OH,Cincinnati Area Office,522000,5
39,147,Seneca County, OH,Toledo Area Office,524700,5
39,149,Shelby County, OH,Toledo Area Office,524700,5
39,151,Stark County, OH,Cleveland Area Office,522300,5
39,153,Summit County, OH,Cleveland Area Office,522300,5
39,155,Trumbull County, OH,Cleveland Area Office,522300,5
39,157,Tuscarawas County, OH,Columbus Area Office,522500,5
39,159,Union County, OH,Columbus Area Office,522500,5
39,161,Van Wert County, OH,Toledo Area Office,524700,5
39,163,Vinton County, OH,Columbus Area Office,522500,5
39,165,Warren County, OH,Cincinnati Area Office,522000,5
39,167,Washington County, OH,Columbus Area Office,522500,5
39,169,Wayne County, OH,Cleveland Area Office,522300,5
39,171,Williams County, OH,Toledo Area Office,524700,5
39,173,Wood County, OH,Toledo Area Office,524700,5
39,175,Wyandot County, OH,Toledo Area Office,524700,5
40,1,Adair County, OK,Oklahoma Area Office,627700,6
40,3,Alfalfa County, OK,Oklahoma Area Office,627700,6
40,5,Atoka County, OK,Oklahoma Area Office,627700,6
40,7,Beaver County, OK,Oklahoma Area Office,627700,6
40,9,Beckham County, OK,Oklahoma Area Office,627700,6
40,11,Blaine County, OK,Oklahoma Area Office,627700,6
40,13,Bryan County, OK,Oklahoma Area Office,627700,6
40,15,Caddo County, OK,Oklahoma Area Office,627700,6
40,17,Canadian County, OK,Oklahoma Area Office,627700,6
40,19,Carter County, OK,Oklahoma Area Office,627700,6
40,21,Cherokee County, OK,Oklahoma Area Office,627700,6
40,23,Choctaw County, OK,Oklahoma Area Office,627700,6
40,25,Cimarron County, OK,Oklahoma Area Office,627700,6
40,27,Cleveland County, OK,Oklahoma Area Office,627700,6
40,29,Coal County, OK,Oklahoma Area Office,627700,6
40,31,Comanche County, OK,Oklahoma Area Office,627700,6
40,33,Cotton County, OK,Oklahoma Area Office,627700,6
40,35,Craig County, OK,Oklahoma Area Office,627700,6
40,37,Creek County, OK,Oklahoma Area Office,627700,6
40,39,Custer County, OK,Oklahoma Area Office,627700,6
40,41,Delaware County, OK,Oklahoma Area Office,627700,6
40,43,Dewey County, OK,Oklahoma Area Office,627700,6
40,45,Ellis County, OK,Oklahoma Area Office,627700,6
40,47,Garfield County, OK,Oklahoma Area Office,627700,6
40,49,Garvin County, OK,Oklahoma Area Office,627700,6
40,51,Grady County, OK,Oklahoma Area Office,627700,6
40,53,Grant County, OK,Oklahoma Area Office,627700,6
40,55,Greer County, OK,Oklahoma Area Office,627700,6
40,57,Harmon County, OK,Oklahoma Area Office,627700,6
40,59,Harper County, OK,Oklahoma Area Office,627700,6
40,61,Haskell County, OK,Oklahoma Area Office,627700,6
40,63,Hughes County, OK,Oklahoma Area Office,627700,6
40,65,Jackson County, OK,Oklahoma Area Office,627700,6
40,67,Jefferson County, OK,Oklahoma Area Office,627700,6
40,69,Johnston County, OK,Oklahoma Area Office,627700,6
40,71,Kay County, OK,Oklahoma Area Office,627700,6
40,73,Kingfisher County, OK,Oklahoma Area Office,627700,6
40,75,Kiowa County, OK,Oklahoma Area Office,627700,6
40,77,Latimer County, OK,Oklahoma Area Office,627700,6
40,79,Le Flore County, OK,Oklahoma Area Office,627700,6
40,81,Lincoln County, OK,Oklahoma Area Office,627700,6
40,83,Logan County, OK,Oklahoma Area Office,627700,6
40,85,Love County, OK,Oklahoma Area Office,627700,6
40,87,McClain County, OK,Oklahoma Area Office,627700,6
40,89,McCurtain County, OK,Oklahoma Area Office,627700,6
40,91,McIntosh County, OK,Oklahoma Area Office,627700,6
40,93,Major County, OK,Oklahoma Area Office,627700,6
40,95,Marshall County, OK,Oklahoma Area Office,627700,6
40,97,Mayes County, OK,Oklahoma Area Office,627700,6
40,99,Murray County, OK,Oklahoma Area Office,627700,6
40,101,Muskogee County, OK,Oklahoma Area Office,627700,6
40,103,Noble County, OK,Oklahoma Area Office,627700,6
40,105,Nowata County, OK,Oklahoma Area Office,627700,6
40,107,Okfuskee County, OK,Oklahoma Area Office,627700,6
40,109,Oklahoma County, OK,Oklahoma Area Office,627700,6
40,111,Okmulgee County, OK,Oklahoma Area Office,627700,6
40,113,Osage County, OK,Oklahoma Area Office,627700,6
40,115,Ottawa County, OK,Oklahoma Area Office,627700,6
40,117,Pawnee County, OK,Oklahoma Area Office,627700,6
40,119,Payne County, OK,Oklahoma Area Office,627700,6
40,121,Pittsburg County, OK,Oklahoma Area Office,627700,6
40,123,Pontotoc County, OK,Oklahoma Area Office,627700,6
40,125,Pottawatomie County, OK,Oklahoma Area Office,627700,6
40,127,Pushmataha County, OK,Oklahoma Area Office,627700,6
40,129,Roger Mills County, OK,Oklahoma Area Office,627700,6
40,131,Rogers County, OK,Oklahoma Area Office,627700,6
40,133,Seminole County, OK,Oklahoma Area Office,627700,6
40,135,Sequoyah County, OK,Oklahoma Area Office,627700,6
40,137,Stephens County, OK,Oklahoma Area Office,627700,6
40,139,Texas County, OK,Oklahoma Area Office,627700,6
40,141,Tillman County, OK,Oklahoma Area Office,627700,6
40,143,Tulsa County, OK,Oklahoma Area Office,627700,6
40,145,Wagoner County, OK,Oklahoma Area Office,627700,6
40,147,Washington County, OK,Oklahoma Area Office,627700,6
40,149,Washita County, OK,Oklahoma Area Office,627700,6
40,151,Woods County, OK,Oklahoma Area Office,627700,6
40,153,Woodward County, OK,Oklahoma Area Office,627700,6
41,1,Baker County, OR,Portland Area Office,1032700,10
41,3,Benton County, OR,Portland Area Office,1032700,10
41,5,Clackamas County, OR,Portland Area Office,1032700,10
41,7,Clatsop County, OR,Portland Area Office,1032700,10
41,9,Columbia County, OR,Portland Area Office,1032700,10
41,11,Coos County, OR,Portland Area Office,1032700,10
41,13,Crook County, OR,Portland Area Office,1032700,10
41,15,Curry County, OR,Portland Area Office,1032700,10
41,17,Deschutes County, OR,Portland Area Office,1032700,10
41,19,Douglas County, OR,Portland Area Office,1032700,10
41,21,Gilliam County, OR,Portland Area Office,1032700,10
41,23,Grant County, OR,Portland Area Office,1032700,10
41,25,Harney County, OR,Portland Area Office,1032700,10
41,27,Hood River County, OR,Portland Area Office,1032700,10
41,29,Jackson County, OR,Portland Area Office,1032700,10
41,31,Jefferson County, OR,Portland Area Office,1032700,10
41,33,Josephine County, OR,Portland Area Office,1032700,10
41,35,Klamath County, OR,Portland Area Office,1032700,10
41,37,Lake County, OR,Portland Area Office,1032700,10
41,39,Lane County, OR,Portland Area Office,1032700,10
41,41,Lincoln County, OR,Portland Area Office,1032700,10
41,43,Linn County, OR,Portland Area Office,1032700,10
41,45,Malheur County, OR,Portland Area Office,1032700,10
41,47,Marion County, OR,Portland Area Office,1032700,10
41,49,Morrow County, OR,Portland Area Office,1032700,10
41,51,Multnomah County, OR,Portland Area Office,1032700,10
41,53,Polk County, OR,Portland Area Office,1032700,10
41,55,Sherman County, OR,Portland Area Office,1032700,10
41,57,Tillamook County, OR,Portland Area Office,1032700,10
41,59,Umatilla County, OR,Portland Area Office,1032700,10
41,61,Union County, OR,Portland Area Office,1032700,10
41,63,Wallowa County, OR,Portland Area Office,1032700,10
41,65,Wasco County, OR,Portland Area Office,1032700,10
41,67,Washington County, OR,Portland Area Office,1032700,10
41,69,Wheeler County, OR,Portland Area Office,1032700,10
41,71,Yamhill County, OR,Portland Area Office,1032700,10
42,1,Adams County, PA,Harrisburg Area Office,316700,3
42,3,Allegheny County, PA,Pittsburgh Area Office,317500,3
42,5,Armstrong County, PA,Pittsburgh Area Office,317500,3
42,7,Beaver County, PA,Pittsburgh Area Office,317500,3
42,9,Bedford County, PA,Pittsburgh Area Office,317500,3
42,11,Berks County, PA,Harrisburg Area Office,316700,3
42,13,Blair County, PA,Pittsburgh Area Office,317500,3
42,15,Bradford County, PA,Wilkes Barre Area Office,317700,3
42,17,Bucks County, PA,Allentown Area Office,317900,3
42,19,Butler County, PA,Pittsburgh Area Office,317500,3
42,21,Cambria County, PA,Pittsburgh Area Office,317500,3
42,23,Cameron County, PA,Erie Area Office,336000,3
42,25,Carbon County, PA,Wilkes Barre Area Office,317700,3
42,27,Centre County, PA,Harrisburg Area Office,316700,3
42,29,Chester County, PA,Philadelphia Area Office,317000,3
42,31,Clarion County, PA,Erie Area Office,336000,3
42,33,Clearfield County, PA,Erie Area Office,336000,3
42,35,Clinton County, PA,Wilkes Barre Area Office,317700,3
42,37,Columbia County, PA,Wilkes Barre Area Office,317700,3
42,39,Crawford County, PA,Erie Area Office,336000,3
42,41,Cumberland County, PA,Harrisburg Area Office,316700,3
42,43,Dauphin County, PA,Harrisburg Area Office,316700,3
42,45,Delaware County, PA,Philadelphia Area Office,317000,3
42,47,Elk County, PA,Erie Area Office,336000,3
42,49,Erie County, PA,Erie Area Office,336000,3
42,51,Fayette County, PA,Pittsburgh Area Office,317500,3
42,53,Forest County, PA,Erie Area Office,336000,3
42,55,Franklin County, PA,Harrisburg Area Office,316700,3
42,57,Fulton County, PA,Harrisburg Area Office,316700,3
42,59,Greene County, PA,Pittsburgh Area Office,317500,3
42,61,Huntingdon County, PA,Harrisburg Area Office,316700,3
42,63,Indiana County, PA,Pittsburgh Area Office,317500,3
42,65,Jefferson County, PA,Erie Area Office,336000,3
42,67,Juniata County, PA,Harrisburg Area Office,316700,3
42,69,Lackawanna County, PA,Wilkes Barre Area Office,317700,3
42,71,Lancaster County, PA,Harrisburg Area Office,316700,3
42,73,Lawrence County, PA,Erie Area Office,336000,3
42,75,Lebanon County, PA,Harrisburg Area Office,316700,3
42,77,Lehigh County, PA,Allentown Area Office,317900,3
42,79,Luzerne County, PA,Wilkes Barre Area Office,317700,3
42,81,Lycoming County, PA,Wilkes Barre Area Office,317700,3
42,83,McKean County, PA,Erie Area Office,336000,3
42,85,Mercer County, PA,Erie Area Office,336000,3
42,87,Mifflin County, PA,Harrisburg Area Office,316700,3
42,89,Monroe County, PA,Wilkes Barre Area Office,317700,3
42,91,Montgomery County, PA,Allentown Area Office,317900,3
42,93,Montour County, PA,Wilkes Barre Area Office,317700,3
42,95,Northampton County, PA,Allentown Area Office,317900,3
42,97,Northumberland County, PA,Wilkes Barre Area Office,317700,3
42,99,Perry County, PA,Harrisburg Area Office,316700,3
42,101,Philadelphia County, PA,Philadelphia Area Office,317000,3
42,103,Pike County, PA,Wilkes Barre Area Office,317700,3
42,105,Potter County, PA,Wilkes Barre Area Office,317700,3
42,107,Schuylkill County, PA,Wilkes Barre Area Office,317700,3
42,109,Snyder County, PA,Wilkes Barre Area Office,317700,3
42,111,Somerset County, PA,Pittsburgh Area Office,317500,3
42,113,Sullivan County, PA,Wilkes Barre Area Office,317700,3
42,115,Susquehanna County, PA,Wilkes Barre Area Office,317700,3
42,117,Tioga County, PA,Wilkes Barre Area Office,317700,3
42,119,Union County, PA,Wilkes Barre Area Office,317700,3
42,121,Venango County, PA,Erie Area Office,336000,3
42,123,Warren County, PA,Erie Area Office,336000,3
42,125,Washington County, PA,Pittsburgh Area Office,317500,3
42,127,Wayne County, PA,Wilkes Barre Area Office,317700,3
42,129,Westmoreland County, PA,Pittsburgh Area Office,317500,3
42,131,Wyoming County, PA,Wilkes Barre Area Office,317700,3
42,133,York County, PA,Harrisburg Area Office,316700,3
44,1,Bristol County, RI,Providence Area Office,112300,1
44,3,Kent County, RI,Providence Area Office,112300,1
44,5,Newport County, RI,Providence Area Office,112300,1
44,7,Providence County, RI,Providence Area Office,112300,1
44,9,Washington County, RI,Providence Area Office,112300,1
45,1,Abbeville County, SC,Columbia Area Office,418500,4
45,3,Aiken County, SC,Columbia Area Office,418500,4
45,5,Allendale County, SC,Columbia Area Office,418500,4
45,7,Anderson County, SC,Columbia Area Office,418500,4
45,9,Bamberg County, SC,Columbia Area Office,418500,4
45,11,Barnwell County, SC,Columbia Area Office,418500,4
45,13,Beaufort County, SC,Columbia Area Office,418500,4
45,15,Berkeley County, SC,Columbia Area Office,418500,4
45,17,Calhoun County, SC,Columbia Area Office,418500,4
45,19,Charleston County, SC,Columbia Area Office,418500,4
45,21,Cherokee County, SC,Columbia Area Office,418500,4
45,23,Chester County, SC,Columbia Area Office,418500,4
45,25,Chesterfield County, SC,Columbia Area Office,418500,4
45,27,Clarendon County, SC,Columbia Area Office,418500,4
45,29,Colleton County, SC,Columbia Area Office,418500,4
45,31,Darlington County, SC,Columbia Area Office,418500,4
45,33,Dillon County, SC,Columbia Area Office,418500,4
45,35,Dorchester County, SC,Columbia Area Office,418500,4
45,37,Edgefield County, SC,Columbia Area Office,418500,4
45,39,Fairfield County, SC,Columbia Area Office,418500,4
45,41,Florence County, SC,Columbia Area Office,418500,4
45,43,Georgetown County, SC,Columbia Area Office,418500,4
45,45,Greenville County, SC,Columbia Area Office,418500,4
45,47,Greenwood County, SC,Columbia Area Office,418500,4
45,49,Hampton County, SC,Columbia Area Office,418500,4
45,51,Horry County, SC,Columbia Area Office,418500,4
45,53,Jasper County, SC,Columbia Area Office,418500,4
45,55,Kershaw County, SC,Columbia Area Office,418500,4
45,57,Lancaster County, SC,Columbia Area Office,418500,4
45,59,Laurens County, SC,Columbia Area Office,418500,4
45,61,Lee County, SC,Columbia Area Office,418500,4
45,63,Lexington County, SC,Columbia Area Office,418500,4
45,65,McCormick County, SC,Columbia Area Office,418500,4
45,67,Marion County, SC,Columbia Area Office,418500,4
45,69,Marlboro County, SC,Columbia Area Office,418500,4
45,71,Newberry County, SC,Columbia Area Office,418500,4
45,73,Oconee County, SC,Columbia Area Office,418500,4
45,75,Orangeburg County, SC,Columbia Area Office,418500,4
45,77,Pickens County, SC,Columbia Area Office,418500,4
45,79,Richland County, SC,Columbia Area Office,418500,4
45,81,Saluda County, SC,Columbia Area Office,418500,4
45,83,Spartanburg County, SC,Columbia Area Office,418500,4
45,85,Sumter County, SC,Columbia Area Office,418500,4
45,87,Union County, SC,Columbia Area Office,418500,4
45,89,Williamsburg County, SC,Columbia Area Office,418500,4
45,91,York County, SC,Columbia Area Office,418500,4
46,3,Aurora County, SD,Bismarck Area Office,830300,8
46,5,Beadle County, SD,Bismarck Area Office,830300,8
46,7,Bennett County, SD,Bismarck Area Office,830300,8
46,9,Bon Homme County, SD,Bismarck Area Office,830300,8
46,11,Brookings County, SD,Bismarck Area Office,830300,8
46,13,Brown County, SD,Bismarck Area Office,830300,8
46,15,Brule County, SD,Bismarck Area Office,830300,8
46,17,Buffalo County, SD,Bismarck Area Office,830300,8
46,19,Butte County, SD,Bismarck Area Office,830300,8
46,21,Campbell County, SD,Bismarck Area Office,830300,8
46,23,Charles Mix County, SD,Bismarck Area Office,830300,8
46,25,Clark County, SD,Bismarck Area Office,830300,8
46,27,Clay County, SD,Bismarck Area Office,830300,8
46,29,Codington County, SD,Bismarck Area Office,830300,8
46,31,Corson County, SD,Bismarck Area Office,830300,8
46,33,Custer County, SD,Bismarck Area Office,830300,8
46,35,Davison County, SD,Bismarck Area Office,830300,8
46,37,Day County, SD,Bismarck Area Office,830300,8
46,39,Deuel County, SD,Bismarck Area Office,830300,8
46,41,Dewey County, SD,Bismarck Area Office,830300,8
46,43,Douglas County, SD,Bismarck Area Office,830300,8
46,45,Edmunds County, SD,Bismarck Area Office,830300,8
46,47,Fall River County, SD,Bismarck Area Office,830300,8
46,49,Faulk County, SD,Bismarck Area Office,830300,8
46,51,Grant County, SD,Bismarck Area Office,830300,8
46,53,Gregory County, SD,Bismarck Area Office,830300,8
46,55,Haakon County, SD,Bismarck Area Office,830300,8
46,57,Hamlin County, SD,Bismarck Area Office,830300,8
46,59,Hand County, SD,Bismarck Area Office,830300,8
46,61,Hanson County, SD,Bismarck Area Office,830300,8
46,63,Harding County, SD,Bismarck Area Office,830300,8
46,65,Hughes County, SD,Bismarck Area Office,830300,8
46,67,Hutchinson County, SD,Bismarck Area Office,830300,8
46,69,Hyde County, SD,Bismarck Area Office,830300,8
46,71,Jackson County, SD,Bismarck Area Office,830300,8
46,73,Jerauld County, SD,Bismarck Area Office,830300,8
46,75,Jones County, SD,Bismarck Area Office,830300,8
46,77,Kingsbury County, SD,Bismarck Area Office,830300,8
46,79,Lake County, SD,Bismarck Area Office,830300,8
46,81,Lawrence County, SD,Bismarck Area Office,830300,8
46,83,Lincoln County, SD,Bismarck Area Office,830300,8
46,85,Lyman County, SD,Bismarck Area Office,830300,8
